Name,Difficulty,Distance,elevation_gain,route_type,hiking,views,nature trips,walking,birding,wild flowers,forest,wildlife,trail running,dogs on leash,kid friendly,mountain biking,lake,dog friendly,river,horseback riding,no dogs,camping,snowshoeing,backpacking,waterfall,fishing,off road driving,cross country skiing,scenic driving,rock climbing,road biking,wheelchair friendly,skiing,historic site,cave,city walk,paddle sports,hot springs,rails trails,beach,location,stars
Fish Creek Trail,MODERATE,12.4,4222,Out & Back,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South San Juan Wilderness,3.0
Hidden Fawn and Bearberry Trail,EASY,3.6,564,Loop,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alderfer / Three Sisters Park,5.0
Highlands Ranch Trail [PRIVATE PROPERTY],MODERATE,11.5,994,Loop,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,James G Toepfer Park,3.6
Doudy Draw Trail,MODERATE,2.3,282,Out & Back,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boulder Open Space,4.5
South Shore to Stonehenge and Rock Canyon Loop,MODERATE,4.5,429,Loop,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lake Pueblo State Park,0.0
South Shore to Broken Hip and Roller Coaster,MODERATE,3.7,331,Loop,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lake Pueblo State Park,0.0
Mack's Ridge via Hawkeye Trail,MODERATE,4.4,705,Out & Back,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,McInnis Canyons National Conservation Area,3.0
Womens Forest Loop,MODERATE,3.7,252,Loop,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pike National Forest,3.0
"Liberty Cap, Ute Canyon and Corkscrew Trail Loop",MODERATE,3.0,938,Loop,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colorado National Monument,4.5
Peaceful Valley Campground to Camp Dick Campground,EASY,1.9,206,Out & Back,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roosevelt/Arapaho National Forest,4.0
Red Rock Rim Trail from Parking Lot 3,EASY,1.8,295,Loop,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red Rock Canyon Open Space,3.3
Sandy Wash Downhill via Miller Gulch and Homestead Trails,HARD,13.2,1922,Loop,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pike National Forest,0.0
Chaparral Trail,MODERATE,2.1,196,Loop,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High Chaparral Open Space,3.0
Spruce Tree House Trail [CLOSED],EASY,0.5,157,Loop,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Mesa Verde National Park,3.7
Eastern Rim Loop,MODERATE,22.7,2513,Loop,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,McInnis Canyons National Conservation Area,0.0
Valley View Hot Springs [PRIVATE PROPERTY],EASY,0.5,137,Out & Back,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Orient Land Trust,4.2
North Sterling Reservoir Eastern Trail,EASY,7.8,282,Out & Back,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Sterling State Park,0.0
Kinnickinnick and Grandview Trail Loop,EASY,1.1,111,Loop,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmer Park,3.7
Marys Loop and Horsethief Bench Loop,MODERATE,12.4,1200,Loop,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,McInnis Canyons National Conservation Area,0.0
Lion's Trail,MODERATE,13.2,1679,Loop,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,McInnis Canyons National Conservation Area,0.0
Marcy Gulch Trail from Westridge Rec Center to Rovers Run,EASY,2.2,95,Out & Back,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mary Gulch Park,5.0
Gateway and Susan G. Bretag Trail,EASY,1.1,134,Loop,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Garden of the Gods,0.0
Swampy to Beckwith Pass to Lost Lake Slough,HARD,11.0,2148,Point to Point,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gunnison National Forest,5.0
Monument National Monument Traverse,MODERATE,20.4,2844,Point to Point,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colorado National Monument,0.0
South Shore and Pedros Point Loop,MODERATE,15.0,925,Loop,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lake Pueblo State Park,5.0
Uplands Trail,EASY,2.2,291,Out & Back,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Canyon of the Gunnison National Park,0.0
Forest Loop Trail,MODERATE,0.6,101,Loop,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colorow Mountain Park,0.0
Hooters Canyon and Pinball Loop,MODERATE,2.1,347,Loop,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lake Pueblo State Park,4.0
Dead Horse Trail,MODERATE,5.3,682,Out & Back,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Canyon of the Gunnison National Park,0.0
"The Duke to Steep Tech, Arkansas Point, and Staircase Trail",MODERATE,1.4,255,Loop,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lake Pueblo State Park,5.0
Overlook Loop,EASY,1.5,137,Loop,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Royal Gorge Park ,3.3
Artist Point,EASY,0.2,16,Out & Back,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boulder Open Space,5.0
"Sisters, Mountain Muhly, Homestead, Silver Fox, and Ponderosa Loop",EASY,5.2,879,Loop,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alderfer / Three Sisters Park,0.0
Wahatoya Lake Trail,MODERATE,1.1,36,Loop,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wahatoya State Wildlife Area,0.0
"Sisters Trail, Hidden Fawn, Ponderosa Loop",EASY,3.3,364,Loop,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alderfer / Three Sisters Park,4.0
La Foret Trail,EASY,2.1,154,Out & Back,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Mary Kyer Park,2.0
Fox Creek Falls,HARD,5.2,1988,Out & Back,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rocky Mountain National Park,0.0
Timberline Trail to Sanford Trail,HARD,9.2,1400,Point to Point,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gunnison National Forest,4.0
Mesa Top Trail to Flowing Park Reservoir,MODERATE,13.2,882,Out & Back,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grand Mesa National Forest,4.3
Black Canyon Trail,MODERATE,7.5,1709,Out & Back,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rocky Mountain National Park,0.0
Crosier Mountain Trail via H Bar G Ranch Trail [PRIVATE PROPERTY],HARD,7.5,1948,Out & Back,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comanche Peak Wilderness,2.8
Pulpit Rock Via Wittenberg,MODERATE,2.8,521,Out & Back,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Austin Bluffs Open Space - Pulpit Rock,3.0
Blackmer Loop via Zook Loop,MODERATE,4.2,610,Loop,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cheyenne Mountain State Park,4.5
Elder-Fehn and Catamount Loop,EASY,4.5,767,Loop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Catamount Ranch Open Space,0.0
Palmer Point and Templeton Trail,EASY,1.7,216,Loop,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmer Park,4.3
Rex Falls Trail,EASY,0.4,95,Out & Back,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rio Grande National Forest,5.0
Mount Antero via Wagon Loop and Little Browns Creek Trail,HARD,15.4,5416,Out & Back,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,San Luis Lakes State Park,5.0
Arkansas Point and Skull Canyon Loop,MODERATE,2.5,259,Loop,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lake Pueblo State Park,3.0
Rabbit Valley 2,MODERATE,14.7,1459,Loop,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,McInnis Canyons National Conservation Area,5.0
Battlement Reservoir Trail,HARD,3.8,1450,Out & Back,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,White River National Forest,3.9
Hogan Park Trail,HARD,11.9,1811,Point to Point,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medicine Bow-Routt National Forest,0.0
Lake Meriam,EASY,1.7,22,Out & Back,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lathrop State Park,0.0
Gateway to Seaman Reservoir,MODERATE,2.4,328,Out & Back,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gateway Mountain Park,4.7
Grandview Trail via Cheyenne Trail,MODERATE,1.9,229,Out & Back,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmer Park,5.0
Spring Camp Trail,EASY,3.5,1368,Out & Back,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grand Mesa National Forest,3.0
Greencrest Trail Loop,MODERATE,1.5,124,Loop,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmer Park,5.0
Wachob Trail #1319 [CLOSED],EASY,2.1,216,Out & Back,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,San Isabel National Forest,4.0
Lindenmeir Overlook Trail,EASY,0.7,75,Out & Back,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Soapstone Prairie Natural Area,4.0
Pueblo River Loop,EASY,17.3,1161,Loop,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lake Pueblo State Park,0.0
Aspen Loop Trail,HARD,16.3,2798,Point to Point,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,San Juan National Forest,4.0
Hidden Valley (Church Camp) Loop [PRIVATE PROPERTY],MODERATE,8.8,1056,Loop,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,San Juan National Forest,3.5
Colorado Trail: Copper Mountain to Searle Pass,MODERATE,17.7,3231,Point to Point,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arapaho National Forest,0.0
Indian Creek Road,EASY,20.4,3080,Out & Back,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Powderhorn Wilderness,3.0
Cabin Canyon Loop,MODERATE,1.1,259,Loop,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Garden of the Gods,4.0
"South Shore, Logs, and Waterfall Loop",MODERATE,5.0,367,Loop,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lake Pueblo State Park,0.0
Opal Hill Trail,EASY,1.8,285,Loop,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Ridge Canyons Wilderness,4.0
Palmer Trail to Siamese Twins,MODERATE,1.4,141,Out & Back,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Garden of the Gods,0.0
"Seven Bridges, Bear Creek Trail #666 and Buckhorn Trail Loop [CLOSED]",MODERATE,7.0,1866,Loop,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Cheyenne Cañon Park,4.8
Buckskin Charlie Trail Loop,MODERATE,1.6,154,Loop,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Garden of the Gods,4.5
Elk Meadows Dog Park [CLOSED],EASY,2.2,364,Loop,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elk Meadow Park,4.3
FSR 3914X4 Trail,MODERATE,8.7,856,Out & Back,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Mt Massive Wilderness Area,4.7
Eagles Trail to Lemon Squeezer to Tabeguache Loop,MODERATE,4.4,728,Loop,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,James M Robb Colorado River State Park,0.0
Bearberry Trail to Silver Fox Trail Loop,MODERATE,3.3,492,Loop,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alderfer / Three Sisters Park,0.0
"Painter's Pause, Meadow View and Pioneer Trail Loop",MODERATE,6.1,790,Loop,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elk Meadow Park,0.0
Red Shin Trail,EASY,7.6,278,Out & Back,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,John Martin Reservoir State Park,0.0
Sleepy S Trail to Painter's Pause Trail Loop,EASY,2.3,282,Loop,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elk Meadow Park,0.0
"Rabbit Valley 3,4,8,6",MODERATE,28.8,2424,Loop,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,McInnis Canyons National Conservation Area,0.0
Wright Park,EASY,0.5,26,Loop,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wright Park,0.0
Boy Scout and May's Point Trail,EASY,1.1,157,Out & Back,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boulder Open Space,5.0
"Italian Creek, Flag Creek, Bear Creek, Deadmans Gulch Loop",MODERATE,18.6,3392,Loop,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gunnison National Forest,0.0
Antelope Trail [CLOSED],MODERATE,1.8,449,Out & Back,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hall Ranch Open Space,4.0
Specimen Mountain Crater Trail [CLOSED],MODERATE,1.9,715,Out & Back,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rocky Mountain National Park,2.5
Fox Run Southern Loop,EASY,1.4,154,Loop,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fox Run Regional Park,5.0
Troybuilt and Lions Loop,MODERATE,10.2,1210,Loop,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,McInnis Canyons National Conservation Area,0.0
Tenny Crags Loop [CLOSED],HARD,9.6,3083,Loop,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,North Cheyenne Cañon Park,3.5
Jug Trail [PRIVATE PROPERTY],MODERATE,12.4,1699,Out & Back,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roosevelt National Forest,1.0
Daigre Reservoir Trail,MODERATE,0.9,26,Loop,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wahatoya State Wildlife Area,0.0
Rock Springs Trail [CLOSED],MODERATE,8.9,1391,Out & Back,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mesa Verde National Park,1.0
Blue Grouse Trail [PRIVATE PROPERTY],MODERATE,11.4,1696,Out & Back,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Grand Mesa National Forest,1.0
West Black Forest Loop [PRIVATE PROPERTY],MODERATE,4.5,374,Loop,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Forest Regional Park,2.0
Yucca House National Monument,EASY,0.3,13,Out & Back,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yucca House National Monument,2.5
Mary Kyer Park Trail,EASY,0.5,32,Loop,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Mary Kyer Park,4.0
Flatirons Vista Trail,EASY,3.5,285,Loop,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Boulder, Colorado",4.1
Blue Lakes Trail,EASY,3.3,479,Out & Back,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Breckenridge, Colorado",4.1
Crystal Mill,MODERATE,8.2,1040,Out & Back,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marble, Colorado",4.7
Treasure Falls Trail,EASY,0.6,196,Loop,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pagosa Springs, Colorado",4.5
Fourmile Falls Trail,MODERATE,6.3,1148,Out & Back,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pagosa Springs, Colorado",4.3
Bridal Veil Falls Trail,MODERATE,4.8,1368,Out & Back,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Telluride, Colorado",4.2
King Lake Trail,HARD,12.2,2539,Out & Back,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nederland, Colorado",4.6
Red Hill via Blue Ribbon and Three Gulch Trail,MODERATE,2.9,859,Loop,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Carbondale, Colorado",4.4
Gross North Shore Trail,EASY,1.7,232,Out & Back,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Boulder, Colorado",4.3
Tunnel Drive Trail,EASY,3.8,521,Out & Back,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Canon City, Colorado",4.3
North Halfmoon Lakes,MODERATE,5.4,1564,Out & Back,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Twin Lakes, Colorado",4.4
Pinewood Lake Trail,EASY,5.3,574,Loop,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Loveland, Colorado",4.2
Monte Cristo Gulch,HARD,2.8,1131,Out & Back,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Breckenridge, Colorado",4.4
Windsor Lake,HARD,2.7,872,Out & Back,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leadville, Colorado",4.7
Boulder Canyon Creek Trail,EASY,4.5,426,Out & Back,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Boulder, Colorado",3.8
"Coal Seam, Community Ditch Trail, Marshall Mesa, Mesa Valley Trail",EASY,2.8,200,Loop,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marshall, Colorado",4.1
Molas Lake To Amimas River,MODERATE,8.1,1991,Out & Back,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Silverton, Colorado",4.7
Rim Rock Trail,MODERATE,6.6,1072,Loop,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fort Collins, Colorado",3.9
Doc Holiday Grave Trail,EASY,0.7,216,Out & Back,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Glenwood Springs, Colorado",4.0
Carter Lake Reservoir - Sundance Trail,EASY,5.9,265,Out & Back,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Berthoud, Colorado",3.9
Griffin Memorial ,MODERATE,3.7,1167,Out & Back,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Silver Plume, Colorado",4.4
Thomas Trail,MODERATE,2.4,643,Loop,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Green Mountain Falls, Colorado",4.2
