Name,Difficulty,Distance,Elevation Gain,Route Type,hiking,views,nature trips,walking,birding,wild flowers,forest,wildlife,trail running,dogs on leash,kid friendly,mountain biking,lake,dog friendly,river,horseback riding,no dogs,camping,snowshoeing,backpacking,waterfall,fishing,off road driving,cross country skiing,scenic driving,rock climbing,road biking,wheelchair friendly,skiing,historic site,cave,city walk,paddle sports,hot springs,rails trails,beach
"Sundance, Talon, Turkey Trot, Sundance, Zook Loop",EASY,3.8 miles,387 feet,Loop,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supply Basin Campground,EASY,0.4 miles,9 feet,Out & Back,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Gulch Trail,EASY,1.6 miles,193 feet,Out & Back,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trough Trail,HARD,1.1 miles,305 feet,Loop,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulpit Rock via Rockhurst Blvd Loop,MODERATE,2.5 miles,324 feet,Loop,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cottonwood Trailhead to Boulder Lobo Trail,EASY,2.5 miles,36 feet,Out & Back,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chrysolite Mountain Trail,HARD,5.5 miles,"2,214 feet",Out & Back,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shadow Pine South Loop Trail,EASY,2.7 miles,275 feet,Loop,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee Pass to Longs Gulch,MODERATE,14.1 miles,"1,614 feet",Out & Back,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lookout Mountain Trail,EASY,2.5 miles,383 feet,Loop,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conundrum to Copper Lake to East Maroon,HARD,25.2 miles,"5,400 feet",Point to Point,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Historic Arkansas Riverwalk,EASY,1.3 miles,9 feet,Loop,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
Colorado Trail : Segment 23,MODERATE,15.5 miles,"3,507 feet",Point to Point,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Village Walk Trail,EASY,0.9 miles,137 feet,Out & Back,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bluebell-Baird to 3rd Flat Iron Loop,MODERATE,2.1 miles,902 feet,Loop,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Buckhorn Loop via High Drive,MODERATE,3.7 miles,784 feet,Loop,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alvarado Campground,EASY,0.7 miles,127 feet,Out & Back,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Lost Trail and Lost Trail Loop,HARD,19.8 miles,"3,884 feet",Loop,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Run the Rockies 5k Trail Run,EASY,3.6 miles,278 feet,Out & Back,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Nanita and Nokoni via Bear Lake Trailhead,HARD,24.6 miles,"7,762 feet",Out & Back,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quartz Creek Trail,HARD,11.9 miles,"3,477 feet",Out & Back,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cherry Creek Loop from Four Mile House Park,EASY,1.1 miles,22 feet,Loop,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carson Lake Trail,MODERATE,1.0 miles,32 feet,Out & Back,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B&B to Reiling Dredge to Minnie Mine,MODERATE,3.0 miles,413 feet,Loop,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fern Lake Trail and Cub Lake Trail Loop,MODERATE,10.4 miles,"2,250 feet",Loop,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gold Hill Mesa Trail,EASY,1.5 miles,65 feet,Loop,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Fork Preble Creek,EASY,1.7 miles,45 feet,Out & Back,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sidewinder Trail,MODERATE,19.0 miles,"2,906 feet",Point to Point,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gold Camp Road,MODERATE,10.9 miles,"1,102 feet",Out & Back,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skinner Cabin Trail,EASY,1.8 miles,131 feet,Loop,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tenderfoot Mountain from Fishhook Open Space,HARD,8.9 miles,"2,532 feet",Out & Back,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brother's Lookout via Ponderosa Trail Loop,MODERATE,2.2 miles,436 feet,Loop,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boreas Pass,MODERATE,2.5 miles,396 feet,Loop,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sawmill Trail and Belcher Hill Trail Loop,MODERATE,3.1 miles,515 feet,Loop,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dillon Peninsula Crown Point Loop,MODERATE,3.2 miles,291 feet,Loop,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snowmass Yellow Loop: Rim Trail North,MODERATE,3.3 miles,570 feet,Loop,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spring Creek Pond,MODERATE,1.5 miles,127 feet,Loop,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gateway Trail, Niobrara, Valley Reservoir, Galloway Homestead Trail Loop",MODERATE,3.1 miles,288 feet,Loop,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Walton Peak,MODERATE,3.2 miles,849 feet,Out & Back,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bear Creek to Gold Hill,HARD,10.9 miles,"4,130 feet",Out & Back,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Old Spanish Trail,MODERATE,13.3 miles,"1,305 feet",Loop,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truro Lake Trail,EASY,2.2 miles,"1,433 feet",Out & Back,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mesa and Yucca Trail Loop,EASY,2.7 miles,262 feet,Loop,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bald Mountain Loop via Canyon Drive,MODERATE,4.6 miles,"1,446 feet",Loop,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lion Gulch Trail,MODERATE,6.3 miles,"1,374 feet",Out & Back,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schoolbus and Tennessee Trail Loop,MODERATE,7.8 miles,"1,358 feet",Loop,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deadmans Loop,EASY,4.6 miles,531 feet,Loop,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sadie's Trail and Devil's Canyon Loop,MODERATE,1.5 miles,196 feet,Loop,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beaver Creek Bald,MODERATE,6.4 miles,"1,387 feet",Out & Back,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Echo Canyon,EASY,2.4 miles,639 feet,Out & Back,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wolverine Trail,HARD,18.6 miles,"4,032 feet",Out & Back,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schofield Pass and West Maroon Pass,HARD,21.9 miles,"5,485 feet",Out & Back,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulpit Rock Short Loop,EASY,1.8 miles,141 feet,Loop,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tabeguache Peak via Jennings Creek,MODERATE,7.0 miles,"3,750 feet",Out & Back,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yucca and Mesa Trail Loop,EASY,2.0 miles,177 feet,Loop,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pagosa Loop Trail,EASY,11.0 miles,620 feet,Loop,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timber Creek Trail,EASY,13.0 miles,"2,185 feet",Out & Back,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smith Lake Trail,MODERATE,1.5 miles,318 feet,Out & Back,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beaver Ponds ,EASY,2.3 miles,111 feet,Out & Back,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bear Creek and Sesame Trail,HARD,3.4 miles,"1,026 feet",Out & Back,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruby Wash and Big Hole Wash Short Loop Trail,MODERATE,3.6 miles,337 feet,Loop,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hidden Valley Creek Nature Walk,EASY,0.5 miles,75 feet,Loop,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bears Ears Trail,HARD,10.7 miles,"2,805 feet",Out & Back,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thunder Pass via American Lakes Trail,MODERATE,9.8 miles,"1,807 feet",Out & Back,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buck Trail,MODERATE,5.9 miles,590 feet,Loop,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr. Twister Loop,MODERATE,1.4 miles,298 feet,Loop,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elkhead Pass,HARD,8.1 miles,"3,556 feet",Out & Back,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Meadow Mountain, Line Shack, and Grouse Creek Loop",MODERATE,5.8 miles,"1,151 feet",Loop,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No Name Lake Trail,HARD,10.8 miles,"2,979 feet",Out & Back,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spring Creek, Deadmans, Walrod, Brush Creek, Block n Tackle",HARD,48.6 miles,"9,189 feet",Loop,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eagle Park Trail,EASY,0.7 miles,9 feet,Loop,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flagstaff Mountain Summit via Gregory Canyon,MODERATE,5.4 miles,"1,430 feet",Out & Back,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pond Loop,EASY,2.6 miles,13 feet,Loop,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Percy Lake Trail,MODERATE,4.5 miles,"1,059 feet",Out & Back,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soaring Hawks,MODERATE,3.4 miles,554 feet,Loop,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eagle Nest,MODERATE,10.1 miles,"2,066 feet",Out & Back,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double Rainbow Trail,EASY,2.7 miles,416 feet,Out & Back,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kineo Mountain and Loud’s Cabin Loop,MODERATE,8.7 miles,"2,434 feet",Loop,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mirror Lake Campground,EASY,0.1 miles,3 feet,Loop,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plug Hat Trail,EASY,0.3 miles,9 feet,Loop,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403 and 401 Loop Trail,MODERATE,21.1 miles,"4,327 feet",Loop,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Handies Peak,HARD,7.8 miles,"3,661 feet",Out & Back,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steve's Loop and Mary's,MODERATE,6.3 miles,725 feet,Loop,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns Pass Hartenstein Lake Trail [CLOSED],HARD,5.8 miles,"1,637 feet",Out & Back,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyle Lake,MODERATE,3.2 miles,682 feet,Out & Back,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grubstake Loop,MODERATE,5.1 miles,"1,236 feet",Loop,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turret Trail and Catkin Gulch Loop Trail,MODERATE,11.5 miles,"1,824 feet",Out & Back,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gothic Mountain False Summit,HARD,6.9 miles,"2,427 feet",Out & Back,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Twelve Mile Lake,MODERATE,14.9 miles,"2,168 feet",Out & Back,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frisco Copper Bike Path,MODERATE,7.1 miles,127 feet,Point to Point,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Templeton Trail Loop,EASY,1.1 miles,232 feet,Loop,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sanford Trail to Timberline Trail,HARD,9.2 miles,"2,496 feet",Point to Point,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Son of Sentinel Loop,MODERATE,7.2 miles,"2,654 feet",Loop,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rough Creek Trail,MODERATE,5.5 miles,"1,108 feet",Out & Back,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diversion Dam to Fall Creek Pass,HARD,10.0 miles,"3,011 feet",Out & Back,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sentinel Point via Horsethief to Devils Playground Trail,MODERATE,7.0 miles,"2,769 feet",Out & Back,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stoner Mesa Trail to Twin Spring,MODERATE,11.5 miles,351 feet,Point to Point,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bear Canyon to Table Mesa Loop,MODERATE,3.2 miles,659 feet,Loop,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wahatoya Canyon Meadow,MODERATE,1.4 miles,334 feet,Out & Back,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bear Creek Trail to Stone House Trail Loop,EASY,3.2 miles,45 feet,Loop,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Boulder Creek,EASY,2.8 miles,68 feet,Out & Back,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agnes Vaille Falls,MODERATE,1.1 miles,403 feet,Out & Back,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swamp Park Trail,EASY,3.7 miles,597 feet,Out & Back,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pet-E-Kes,MODERATE,3.2 miles,423 feet,Out & Back,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesa Valley, Cowdrey Draw and Coal Seam Loop",EASY,3.4 miles,209 feet,Loop,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rosebud Waterfall, Double Top, Hunter Creek, Reno Flag Loop",HARD,40.2 miles,"7,522 feet",Loop,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Mountain and Rooney Trail Loop via Rooney Road Trailhead,EASY,4.9 miles,708 feet,Loop,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Highland Lakes, Continental Divide Loop",MODERATE,18.7 miles,"3,897 feet",Loop,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reiling Dredge via B&B Trail,MODERATE,2.1 miles,265 feet,Out & Back,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Colorado Trail from Colorado Highway-114,EASY,13.2 miles,"1,538 feet",Out & Back,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kineo Mountain and Mount Buckhorn Loop Trail [CLOSED],MODERATE,9.6 miles,"2,772 feet",Out & Back,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bull and Brown Trail,MODERATE,4.1 miles,728 feet,Out & Back,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junction House Trail,EASY,1.2 miles,68 feet,Out & Back,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apishapa,EASY,1.5 miles,170 feet,Out & Back,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iron Mountain via Intemann Trail,MODERATE,4.3 miles,951 feet,Out & Back,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Portal Trail,EASY,0.8 miles,19 feet,Out & Back,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Squawker Trail,MODERATE,3.8 miles,498 feet,Loop,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stearns Trail at Cedar Mountain,EASY,3.1 miles,662 feet,Loop,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Inlet Trail to East Meadow Camp,MODERATE,2.4 miles,183 feet,Out & Back,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Crags Campground,MODERATE,1.8 miles,154 feet,Out & Back,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson Reservoir,EASY,3.0 miles,82 feet,Out & Back,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chautauqua, Bluebell Baird and Meadow Trail Loop",MODERATE,1.6 miles,452 feet,Loop,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mill Lake Trail,MODERATE,4.1 miles,"1,450 feet",Out & Back,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Summit Loop 1B,MODERATE,1.8 miles,456 feet,Loop,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
